Congress,Name,District,Party,State,ImageUrl,Term
119,"Curtis, John R.",,Republican,Utah,https://www.congress.gov/img/member/c001114_200.jpg,"House of Representatives: 2017 - 2025
Senate: 2025"
119,"Blunt Rochester, Lisa",,Democratic,Delaware,https://www.congress.gov/img/member/b001303_200.jpg,"House of Representatives: 2017 - 2025
Senate: 2025"
119,"Banks, Jim",,Republican,Indiana,https://www.congress.gov/img/member/b001299_200.jpg,"House of Representatives: 2017 - 2025
Senate: 2025"
119,"Alsobrooks, Angela",,Democratic,Maryland,N/A,Senate: 2025
119,"Schiff, Adam B.",,Democratic,California,https://www.congress.gov/img/member/116_rp_ca_28_schiff_adam_200.jpg,"House of Representatives: 2001 - 2024
Senate: 2024"
119,"Kim, Andy",,Democratic,New Jersey,https://www.congress.gov/img/member/k000394_200.jpg,"House of Representatives: 2019 - 2024
Senate: 2024"
119,"Ricketts, Pete",,Republican,Nebraska,https://www.congress.gov/img/member/r000618_200.jpg,Senate: 2023
119,"Clarke, Yvette D.",9.0,Democratic,New York,https://www.congress.gov/img/member/674dfc6b5c48ff736e6e1762_200.jpg,House of Representatives: 2007
119,"Norcross, Donald",1.0,Democratic,New Jersey,https://www.congress.gov/img/member/n000188_200.jpg,House of Representatives: 2014
119,"Young, Todd",,Republican,Indiana,https://www.congress.gov/img/member/y000064_200.jpg,"House of Representatives: 2011 - 2017
Senate: 2017"
119,"Whitehouse, Sheldon",,Democratic,Rhode Island,https://www.congress.gov/img/member/w000802_200.jpg,Senate: 2007
119,"Welch, Peter",,Democratic,Vermont,https://www.congress.gov/img/member/w000800_200.jpg,"House of Representatives: 2007 - 2023
Senate: 2023"
119,"Wyden, Ron",,Democratic,Oregon,https://www.congress.gov/img/member/w000779_200.jpg,"House of Representatives: 1981 - 1996
Senate: 1996"
119,"Wicker, Roger F.",,Republican,Mississippi,https://www.congress.gov/img/member/w000437_200.jpg,"House of Representatives: 1995 - 2007
Senate: 2007"
119,"Warnock, Raphael G.",,Democratic,Georgia,https://www.congress.gov/img/member/w000790_200.jpg,Senate: 2021
119,"Tuberville, Tommy",,Republican,Alabama,https://www.congress.gov/img/member/t000278_200.jpg,Senate: 2021
119,"Warren, Elizabeth",,Democratic,Massachusetts,https://www.congress.gov/img/member/w000817_200.jpg,Senate: 2013
119,"Warner, Mark R.",,Democratic,Virginia,https://www.congress.gov/img/member/w000805_200.jpg,Senate: 2009
119,"Van Hollen, Chris",,Democratic,Maryland,https://www.congress.gov/img/member/v000128_200.jpg,"House of Representatives: 2003 - 2017
Senate: 2017"
119,"Tillis, Thomas",,Republican,North Carolina,https://www.congress.gov/img/member/t000476_200.jpg,Senate: 2015
119,"Thune, John",,Republican,South Dakota,https://www.congress.gov/img/member/t000250_200.jpg,"House of Representatives: 1997 - 2003
Senate: 2005"
119,"Sullivan, Dan",,Republican,Alaska,https://www.congress.gov/img/member/s001198_200.jpg,Senate: 2015
119,"Schmitt, Eric",,Republican,Missouri,https://www.congress.gov/img/member/s001227_200.jpg,Senate: 2023
119,"Scott, Rick",,Republican,Florida,https://www.congress.gov/img/member/s001217_200.jpg,Senate: 2019
119,"Smith, Tina",,Democratic,Minnesota,https://www.congress.gov/img/member/s001203_200.jpg,Senate: 2018
119,"Scott, Tim",,Republican,South Carolina,https://www.congress.gov/img/member/s001184_200.jpg,"House of Representatives: 2011 - 2013
Senate: 2013"
119,"Shaheen, Jeanne",,Democratic,New Hampshire,https://www.congress.gov/img/member/s001181_200.jpg,Senate: 2009
119,"Schumer, Charles E.",,Democratic,New York,https://www.congress.gov/img/member/s000148_200.jpg,"House of Representatives: 1981 - 1999
Senate: 1999"
119,"Schatz, Brian",,Democratic,Hawaii,https://www.congress.gov/img/member/s001194_200.jpg,Senate: 2012
119,"Sanders, Bernard",,Independent,Vermont,https://www.congress.gov/img/member/s000033_200.jpg,"House of Representatives: 1991 - 2007
Senate: 2007"
119,"Rosen, Jacky",,Democratic,Nevada,https://www.congress.gov/img/member/r000608_200.jpg,"House of Representatives: 2017 - 2019
Senate: 2019"
119,"Rounds, Mike",,Republican,South Dakota,https://www.congress.gov/img/member/r000605_200.jpg,Senate: 2015
119,"Risch, James E.",,Republican,Idaho,https://www.congress.gov/img/member/r000584_200.jpg,Senate: 2009
119,"Padilla, Alex",,Democratic,California,https://www.congress.gov/img/member/p000145_200.jpg,Senate: 2021
119,"Paul, Rand",,Republican,Kentucky,https://www.congress.gov/img/member/p000603_200.jpg,Senate: 2011
119,"Peters, Gary C.",,Democratic,Michigan,https://www.congress.gov/img/member/p000595_200.jpg,"House of Representatives: 2009 - 2015
Senate: 2015"
119,"Reed, Jack",,Democratic,Rhode Island,https://www.congress.gov/img/member/r000122_200.jpg,"House of Representatives: 1991 - 1997
Senate: 1997"
119,"Ossoff, Jon",,Democratic,Georgia,https://www.congress.gov/img/member/o000174_200.jpg,Senate: 2021
119,"Murphy, Christopher",,Democratic,Connecticut,https://www.congress.gov/img/member/m001169_200.jpg,"House of Representatives: 2007 - 2013
Senate: 2013"
119,"Murray, Patty",,Democratic,Washington,https://www.congress.gov/img/member/m001111_200.jpg,Senate: 1993
119,"Mullin, Markwayne",,Republican,Oklahoma,https://www.congress.gov/img/member/m001190_200.jpg,"House of Representatives: 2013 - 2023
Senate: 2023"
119,"Moran, Jerry",,Republican,Kansas,https://www.congress.gov/img/member/m000934_200.jpg,"House of Representatives: 1997 - 2011
Senate: 2011"
119,"Murkowski, Lisa",,Republican,Alaska,https://www.congress.gov/img/member/m001153_200.jpg,Senate: 2002
119,"Marshall, Roger",,Republican,Kansas,https://www.congress.gov/img/member/m001198_200.jpg,"House of Representatives: 2017 - 2021
Senate: 2021"
119,"Lummis, Cynthia M.",,Republican,Wyoming,https://www.congress.gov/img/member/l000571_200.jpg,"House of Representatives: 2009 - 2017
Senate: 2021"
119,"Merkley, Jeff",,Democratic,Oregon,https://www.congress.gov/img/member/m001176_200.jpg,Senate: 2009
119,"Markey, Edward J.",,Democratic,Massachusetts,https://www.congress.gov/img/member/m000133_200.jpg,"House of Representatives: 1977 - 2013
Senate: 2013"
119,"McConnell, Mitch",,Republican,Kentucky,https://www.congress.gov/img/member/m000355_200.jpg,Senate: 1985
119,"Klobuchar, Amy",,Democratic,Minnesota,https://www.congress.gov/img/member/k000367_200.jpg,Senate: 2007
119,"Lee, Mike",,Republican,Utah,https://www.congress.gov/img/member/l000577_200.jpg,Senate: 2011
119,"Lankford, James",,Republican,Oklahoma,https://www.congress.gov/img/member/l000575_200.jpg,"House of Representatives: 2011 - 2015
Senate: 2015"
119,"Lujan, Ben Ray",,Democratic,New Mexico,https://www.congress.gov/img/member/l000570_200.jpg,"House of Representatives: 2009 - 2021
Senate: 2021"
119,"Kelly, Mark",,Democratic,Arizona,https://www.congress.gov/img/member/k000377_200.jpg,Senate: 2020
119,"Kennedy, John",,Republican,Louisiana,https://www.congress.gov/img/member/k000393_200.jpg,Senate: 2017
119,"King, Angus S., Jr.",,Independent,Maine,https://www.congress.gov/img/member/k000383_200.jpg,Senate: 2013
119,"Hickenlooper, John W.",,Democratic,Colorado,https://www.congress.gov/img/member/h000273_200.jpg,Senate: 2021
119,"Hyde-Smith, Cindy",,Republican,Mississippi,https://www.congress.gov/img/member/h001079_200.jpg,Senate: 2018
119,"Kaine, Tim",,Democratic,Virginia,https://www.congress.gov/img/member/k000384_200.jpg,Senate: 2013
119,"Johnson, Ron",,Republican,Wisconsin,https://www.congress.gov/img/member/j000293_200.jpg,Senate: 2011
119,"Hoeven, John",,Republican,North Dakota,https://www.congress.gov/img/member/h001061_200.jpg,Senate: 2011
119,"Hirono, Mazie K.",,Democratic,Hawaii,https://www.congress.gov/img/member/h001042_200.jpg,"House of Representatives: 2007 - 2013
Senate: 2013"
119,"Hawley, Josh",,Republican,Missouri,https://www.congress.gov/img/member/h001089_200.jpg,Senate: 2019
119,"Heinrich, Martin",,Democratic,New Mexico,https://www.congress.gov/img/member/h001046_200.jpg,"House of Representatives: 2009 - 2013
Senate: 2013"
119,"Hagerty, Bill",,Republican,Tennessee,https://www.congress.gov/img/member/h000601_200.jpg,Senate: 2021
119,"Hassan, Margaret Wood",,Democratic,New Hampshire,https://www.congress.gov/img/member/h001076_200.jpg,Senate: 2017
119,"Grassley, Chuck",,Republican,Iowa,https://www.congress.gov/img/member/g000386_200.jpg,"House of Representatives: 1975 - 1981
Senate: 1981"
119,"Fetterman, John",,Democratic,Pennsylvania,https://www.congress.gov/img/member/f000479_200.jpg,Senate: 2023
119,"Ernst, Joni",,Republican,Iowa,https://www.congress.gov/img/member/e000295_200.jpg,Senate: 2015
119,"Fischer, Deb",,Republican,Nebraska,https://www.congress.gov/img/member/f000463_200.jpg,Senate: 2013
119,"Duckworth, Tammy",,Democratic,Illinois,https://www.congress.gov/img/member/d000622_200.jpg,"House of Representatives: 2013 - 2017
Senate: 2017"
119,"Gillibrand, Kirsten E.",,Democratic,New York,https://www.congress.gov/img/member/g000555_200.jpg,"House of Representatives: 2007 - 2009
Senate: 2009"
119,"Graham, Lindsey",,Republican,South Carolina,https://www.congress.gov/img/member/g000359_200.jpg,"House of Representatives: 1995 - 2003
Senate: 2003"
119,"Durbin, Richard J.",,Democratic,Illinois,https://www.congress.gov/img/member/d000563_200.jpg,"House of Representatives: 1983 - 1997
Senate: 1997"
119,"Cruz, Ted",,Republican,Texas,https://www.congress.gov/img/member/c001098_200.jpg,Senate: 2013
119,"Daines, Steve",,Republican,Montana,https://www.congress.gov/img/member/d000618_200.jpg,"House of Representatives: 2013 - 2015
Senate: 2015"
119,"Cramer, Kevin",,Republican,North Dakota,https://www.congress.gov/img/member/c001096_200.jpg,"House of Representatives: 2013 - 2019
Senate: 2019"
119,"Cotton, Tom",,Republican,Arkansas,https://www.congress.gov/img/member/c001095_200.jpg,"House of Representatives: 2013 - 2015
Senate: 2015"
119,"Crapo, Mike",,Republican,Idaho,https://www.congress.gov/img/member/c000880_200.jpg,"House of Representatives: 1993 - 1999
Senate: 1999"
119,"Cortez Masto, Catherine",,Democratic,Nevada,https://www.congress.gov/img/member/c001113_200.jpg,Senate: 2017
119,"Coons, Christopher A.",,Democratic,Delaware,https://www.congress.gov/img/member/c001088_200.jpg,Senate: 2010
119,"Cassidy, Bill",,Republican,Louisiana,https://www.congress.gov/img/member/c001075_200.jpg,"House of Representatives: 2009 - 2015
Senate: 2015"
119,"Collins, Susan M.",,Republican,Maine,https://www.congress.gov/img/member/c001035_200.jpg,Senate: 1997
119,"Cornyn, John",,Republican,Texas,https://www.congress.gov/img/member/c001056_200.jpg,Senate: 2002
119,"Capito, Shelley Moore",,Republican,West Virginia,https://www.congress.gov/img/member/c001047_200.jpg,"House of Representatives: 2001 - 2015
Senate: 2015"
119,"Budd, Ted",,Republican,North Carolina,https://www.congress.gov/img/member/b001305_200.jpg,"House of Representatives: 2017 - 2023
Senate: 2023"
119,"Cantwell, Maria",,Democratic,Washington,https://www.congress.gov/img/member/c000127_200.jpg,"House of Representatives: 1993 - 1995
Senate: 2001"
119,"Britt, Katie Boyd",,Republican,Alabama,https://www.congress.gov/img/member/b001319_200.jpg,Senate: 2023
119,"Booker, Cory A.",,Democratic,New Jersey,https://www.congress.gov/img/member/b001288_200.jpg,Senate: 2013
119,"Blumenthal, Richard",,Democratic,Connecticut,https://www.congress.gov/img/member/b001277_200.jpg,Senate: 2011
119,"Boozman, John",,Republican,Arkansas,https://www.congress.gov/img/member/b001236_200.jpg,"House of Representatives: 2001 - 2011
Senate: 2011"
119,"Barrasso, John",,Republican,Wyoming,https://www.congress.gov/img/member/b001261_200.jpg,Senate: 2007
119,"Bennet, Michael F.",,Democratic,Colorado,https://www.congress.gov/img/member/b001267_200.jpg,Senate: 2009
119,"Baldwin, Tammy",,Democratic,Wisconsin,https://www.congress.gov/img/member/b001230_200.jpg,"House of Representatives: 1999 - 2013
Senate: 2013"
119,"Blackburn, Marsha",,Republican,Tennessee,https://www.congress.gov/img/member/b001243_200.jpg,"House of Representatives: 2003 - 2019
Senate: 2019"
119,"Lofgren, Zoe",18.0,Democratic,California,https://www.congress.gov/img/member/671024d7ec807bca66057fcb_200.jpg,House of Representatives: 1995
119,"Mullin, Kevin",15.0,Democratic,California,https://www.congress.gov/img/member/m001225_200.jpg,House of Representatives: 2023
119,"Ruiz, Raul",25.0,Democratic,California,https://www.congress.gov/img/member/66e1aec832c796cea99fe06f_200.jpg,House of Representatives: 2013
119,"De La Cruz, Monica",15.0,Republican,Texas,https://www.congress.gov/img/member/66d9fd54f440bf1dc174fbf6_200.jpg,House of Representatives: 2023
119,"Carey, Mike",15.0,Republican,Ohio,https://www.congress.gov/img/member/c001126_200.jpg,House of Representatives: 2021
119,"Clyburn, James E.",6.0,Democratic,South Carolina,https://www.congress.gov/img/member/c000537_200.jpg,House of Representatives: 1993
119,"Frost, Maxwell",10.0,Democratic,Florida,https://www.congress.gov/img/member/f000476_200.jpg,House of Representatives: 2023
119,"Van Orden, Derrick",3.0,Republican,Wisconsin,https://www.congress.gov/img/member/v000135_200.jpg,House of Representatives: 2023
119,"Perez, Marie Gluesenkamp",3.0,Democratic,Washington,https://www.congress.gov/img/member/g000600_200.jpg,House of Representatives: 2023
119,"Tiffany, Thomas P.",7.0,Republican,Wisconsin,https://www.congress.gov/img/member/t000165_200.jpg,House of Representatives: 2020
119,"Miller, Carol D.",1.0,Republican,West Virginia,https://www.congress.gov/img/member/m001205_200.jpg,House of Representatives: 2019
119,"Steil, Bryan",1.0,Republican,Wisconsin,https://www.congress.gov/img/member/s001213_200.jpg,House of Representatives: 2019
119,"Schrier, Kim",8.0,Democratic,Washington,https://www.congress.gov/img/member/s001216_200.jpg,House of Representatives: 2019
119,"Cline, Ben",6.0,Republican,Virginia,https://www.congress.gov/img/member/c001118_200.jpg,House of Representatives: 2019
119,"Jayapal, Pramila",7.0,Democratic,Washington,https://www.congress.gov/img/member/116_rp_wa_7_jayapal_pramila_200.jpg,House of Representatives: 2017
119,"Plaskett, Stacey E.",,Democratic,Virgin Islands,https://www.congress.gov/img/member/116_dg_vi_plaskett_stacey_200.jpg,House of Representatives: 2015
119,"Pocan, Mark",2.0,Democratic,Wisconsin,https://www.congress.gov/img/member/p000607_200.jpg,House of Representatives: 2013
119,"Connolly, Gerald E.",11.0,Democratic,Virginia,https://www.congress.gov/img/member/c001078_200.jpg,House of Representatives: 2009
119,"Smith, Adam",9.0,Democratic,Washington,https://www.congress.gov/img/member/116_rp_wa_9_smith_adam_200.jpg,House of Representatives: 1997
119,"Moore, Gwen",4.0,Democratic,Wisconsin,https://www.congress.gov/img/member/116_rp_wi_4_moore_gwen_200.jpg,House of Representatives: 2005
119,"Larsen, Rick",2.0,Democratic,Washington,https://www.congress.gov/img/member/116_rp_wa_2_larsen_rick_200.jpg,House of Representatives: 2001
119,"Ogles, Andrew",5.0,Republican,Tennessee,https://www.congress.gov/img/member/o000175_200.jpg,House of Representatives: 2023
119,"Hunt, Wesley",38.0,Republican,Texas,https://www.congress.gov/img/member/h001095_200.jpg,House of Representatives: 2023
119,"Crockett, Jasmine",30.0,Democratic,Texas,https://www.congress.gov/img/member/c001130_200.jpg,House of Representatives: 2023
119,"Ellzey, Jake",6.0,Republican,Texas,https://www.congress.gov/img/member/e000071_200.jpg,House of Representatives: 2021
119,"Owens, Burgess",4.0,Republican,Utah,https://www.congress.gov/img/member/o000086_200.jpg,House of Representatives: 2021
119,"Nehls, Troy E.",22.0,Republican,Texas,https://www.congress.gov/img/member/n000026_200.jpg,House of Representatives: 2021
119,"Moore, Blake D.",1.0,Republican,Utah,https://www.congress.gov/img/member/m001213_200.jpg,House of Representatives: 2021
119,"Mace, Nancy",1.0,Republican,South Carolina,https://www.congress.gov/img/member/m000194_200.jpg,House of Representatives: 2021
119,"Harshbarger, Diana",1.0,Republican,Tennessee,https://www.congress.gov/img/member/h001086_200.jpg,House of Representatives: 2021
119,"Fallon, Pat",4.0,Republican,Texas,https://www.congress.gov/img/member/f000246_200.jpg,House of Representatives: 2021
119,"Garcia, Sylvia R.",29.0,Democratic,Texas,https://www.congress.gov/img/member/g000587_200.jpg,House of Representatives: 2019
119,"Roy, Chip",21.0,Republican,Texas,https://www.congress.gov/img/member/r000614_200.jpg,House of Representatives: 2019
119,"Escobar, Veronica",16.0,Democratic,Texas,https://www.congress.gov/img/member/e000299_200.jpg,House of Representatives: 2019
